6/15/1996	https://www.retrosheet.org/boxesetc/1996/B06150SFN1996.htm
6/16/1996	https://www.retrosheet.org/boxesetc/1996/B06160SFN1996.htm
8/4/1996	https://www.retrosheet.org/boxesetc/1996/B08040OAK1996.htm
4/5/1997	https://www.retrosheet.org/boxesetc/1997/B04050OAK1997.htm
4/6/1997	https://www.retrosheet.org/boxesetc/1997/B04060SFN1997.htm
4/19/1997	https://www.retrosheet.org/boxesetc/1997/B04190SFN1997.htm
5/26/1997	https://www.retrosheet.org/boxesetc/1997/B05260SFN1997.htm
6/15/1997	https://www.retrosheet.org/boxesetc/1997/B06150OAK1997.htm
8/10/1997	https://www.retrosheet.org/boxesetc/1997/B08101OAK1997.htm
9/4/1997	https://www.retrosheet.org/boxesetc/1997/B09040SFN1997.htm
9/6/1997	https://www.retrosheet.org/boxesetc/1997/B09060SFN1997.htm
9/18/1997	https://www.retrosheet.org/boxesetc/1997/B09180SFN1997.htm
10/3/1997	https://www.retrosheet.org/boxesetc/1997/B10030SFN1997.htm
4/15/1998	https://www.retrosheet.org/boxesetc/1998/B04150ATL1998.htm
5/22/1998	https://www.retrosheet.org/boxesetc/1998/B05220HOU1998.htm
7/28/1998	https://www.retrosheet.org/boxesetc/1998/B07280OAK1998.htm
8/8/1998	https://www.retrosheet.org/boxesetc/1998/B08080SFN1998.htm
4/13/1999	https://www.retrosheet.org/boxesetc/1999/B04130SFN1999.htm
6/27/1999	https://www.retrosheet.org/boxesetc/1999/B06270SFN1999.htm
9/6/1999	https://www.retrosheet.org/boxesetc/1999/B09060OAK1999.htm
9/26/1999	https://www.retrosheet.org/boxesetc/1999/B09260SFN1999.htm
5/2/2000	https://www.retrosheet.org/boxesetc/2000/B05020SFN2000.htm
6/4/2000	https://www.retrosheet.org/boxesetc/2000/B06040OAK2000.htm
6/16/2000	https://www.retrosheet.org/boxesetc/2000/B06160SFN2000.htm
7/17/2000	https://www.retrosheet.org/boxesetc/2000/B07170SFN2000.htm
7/18/2000	https://www.retrosheet.org/boxesetc/2000/B07180SFN2000.htm
7/29/2000	https://www.retrosheet.org/boxesetc/2000/B07290OAK2000.htm
8/4/2000	https://www.retrosheet.org/boxesetc/2000/B08040SFN2000.htm
8/27/2000	https://www.retrosheet.org/boxesetc/2000/B08270OAK2000.htm
9/2/2000	https://www.retrosheet.org/boxesetc/2000/B09020HOU2000.htm
10/3/2000	https://www.retrosheet.org/boxesetc/2000/B10030OAK2000.htm
10/4/2000	https://www.retrosheet.org/boxesetc/2000/B10040OAK2000.htm
10/8/2000	https://www.retrosheet.org/boxesetc/2000/B10080OAK2000.htm
4/6/2001	https://www.retrosheet.org/boxesetc/2001/B04060OAK2001.htm
4/11/2001	https://www.retrosheet.org/boxesetc/2001/B04110OAK2001.htm
5/6/2001	https://www.retrosheet.org/boxesetc/2001/B05060OAK2001.htm
5/16/2001	https://www.retrosheet.org/boxesetc/2001/B05160OAK2001.htm
